step,bucket,lag,n_sequences,correlation,masked_mse
20000,train,40,58,0.6253745430588211,0.6836181879043579
20000,train,41,65,0.6305872423874053,0.6852992177009583
20000,train,42,61,0.6515166973040117,0.6302503943443298
20000,train,43,74,0.6871752952580187,0.6373463273048401
20000,train,44,68,0.7177806800135538,0.5688767433166504
20000,train,45,60,0.6986498437301496,0.618890643119812
20000,train,46,61,0.7169272330920459,0.5630361437797546
20000,train,47,71,0.7165080732365049,0.6058875322341919
20000,train,48,58,0.7018582218833466,0.6078583002090454
20000,train,49,54,0.6697497973820863,0.6530014872550964
20000,train,50,76,0.6162320818602708,0.6865010857582092
20000,train,mean,3000,0.725277687362645,0.5750402212142944
20000,held_interior,15,974,0.7389539234377397,0.5585681796073914
20000,held_interior,27,1061,0.6194250053265338,0.6953408718109131
20000,held_interior,38,965,0.6433650469565059,0.6686980724334717
20000,held_interior,mean,3000,0.6672479919069265,0.6423652172088623
20000,held_high,52,986,0.4096059103284862,0.8910089135169983
20000,held_high,55,1002,0.14966300173372268,1.1371328830718994
20000,held_high,58,1012,0.06331319913057168,1.2108696699142456
20000,held_high,mean,3000,0.2075273703975935,1.0811140537261963
30000,train,1,63,0.8220094297278808,0.5032505393028259
30000,train,2,61,0.8404794113110196,0.4029477536678314
30000,train,3,62,0.8924182807212152,0.37158459424972534
30000,train,4,60,0.7114383984081567,0.6174954175949097
30000,train,5,63,0.7658346301475057,0.5369207859039307
30000,train,6,65,0.7907134110663162,0.48085519671440125
30000,train,7,55,0.767735261404746,0.5174990296363831
30000,train,8,62,0.7923991403562755,0.5239847302436829
30000,train,9,63,0.7883842136752442,0.5148239135742188
30000,train,10,56,0.7562521157637716,0.5210310816764832
30000,train,11,70,0.7613052357478118,0.5347815752029419
30000,train,12,66,0.7830483413657267,0.5108063817024231
30000,train,13,68,0.6993696025076763,0.579480767250061
30000,train,14,69,0.6583423318647099,0.6562227010726929
30000,train,16,74,0.7475628229915657,0.5295649170875549
30000,train,17,73,0.772807405617214,0.5202692151069641
30000,train,18,60,0.7456940278582128,0.5348500609397888
30000,train,19,69,0.7132805395703254,0.5815750360488892
30000,train,20,58,0.7047739837063873,0.6359615921974182
30000,train,21,75,0.7015401244304218,0.5853812098503113
30000,train,22,61,0.7181872989962215,0.5604079365730286
30000,train,23,57,0.749812686102475,0.5490741729736328
30000,train,24,54,0.7530992227433129,0.5420041680335999
30000,train,25,69,0.7424934936553466,0.5721890330314636
30000,train,26,61,0.701712211840006,0.6237986087799072
30000,train,28,58,0.6051063025736506,0.6969520449638367
30000,train,29,55,0.6722936729057016,0.6320405006408691
30000,train,30,69,0.7576638028774276,0.532540500164032
30000,train,31,72,0.7417220269610902,0.5783789157867432
30000,train,32,56,0.767199469325305,0.5153112411499023
30000,train,33,65,0.795128300505458,0.4966347813606262
30000,train,34,64,0.7824176840059064,0.4965464472770691
30000,train,35,67,0.7828144326448727,0.4966685175895691
30000,train,36,66,0.7028258519403185,0.6190034747123718
30000,train,37,70,0.6802750831015748,0.6359382271766663
30000,train,39,58,0.6537630149363071,0.675444483757019
30000,train,40,58,0.6345647431881786,0.6752256751060486
30000,train,41,65,0.6400148943211557,0.6738964319229126
30000,train,42,61,0.6749213217906729,0.6073046922683716
30000,train,43,74,0.6912134036442709,0.6339893341064453
30000,train,44,68,0.7153052075874812,0.5727165341377258
30000,train,45,60,0.6949134444446715,0.6208210587501526
30000,train,46,61,0.7013059951608283,0.5815452337265015
30000,train,47,71,0.6931748897450584,0.6347198486328125
30000,train,48,58,0.6733063830021869,0.6422102451324463
30000,train,49,54,0.6376283295522871,0.6918215751647949
30000,train,50,76,0.5866591663123849,0.7191246151924133
30000,train,mean,3000,0.7269130008958794,0.5731804966926575
30000,held_interior,15,974,0.7371265958932343,0.5608153939247131
30000,held_interior,27,1061,0.6278270535799413,0.6844669580459595
30000,held_interior,38,965,0.6471696471810777,0.6645811796188354
30000,held_interior,mean,3000,0.6707077655514176,0.6379247903823853
30000,held_high,52,986,0.3852572987737021,0.9155702590942383
30000,held_high,55,1002,0.14017206473644253,1.1499958038330078
30000,held_high,58,1012,0.05875393630340909,1.2208820581436157
30000,held_high,mean,3000,0.19472776660451788,1.0968600511550903
40000,train,1,63,0.8264974542567594,0.4784805178642273
40000,train,2,61,0.8354381595237226,0.40784379839897156
40000,train,3,62,0.893473349188337,0.36851808428764343
40000,train,4,60,0.7303191928076116,0.5966304540634155
40000,train,5,63,0.7565158380090472,0.5491832494735718
40000,train,6,65,0.7762252048360686,0.5024504661560059
40000,train,7,55,0.7599174670925152,0.5303206443786621
40000,train,8,62,0.7972662998606529,0.5193343162536621
40000,train,9,63,0.772113395585478,0.5397542119026184
40000,train,10,56,0.7496034305678573,0.5303963422775269
40000,train,11,70,0.7670452674248246,0.5288156867027283
40000,train,12,66,0.771673499912259,0.5306560397148132
40000,train,13,68,0.6918357233607495,0.5905788540840149
40000,train,14,69,0.656091736791162,0.6620753407478333
40000,train,16,74,0.7623018148357767,0.5141729116439819
40000,train,17,73,0.7787105520280515,0.5137880444526672
40000,train,18,60,0.7303423002273896,0.55503910779953
40000,train,19,69,0.7100534167572061,0.5850588083267212
40000,train,20,58,0.7081405546548288,0.6298878192901611
40000,train,21,75,0.7054895789969777,0.5849850177764893
40000,train,22,61,0.718479827323663,0.5627371072769165
40000,train,23,57,0.7433478926821238,0.5626927614212036
40000,train,24,54,0.74644741227921,0.5534816384315491
40000,train,25,69,0.7234742409018157,0.5970216393470764
40000,train,26,61,0.685382137406369,0.6460267305374146
40000,train,28,58,0.5809705550737355,0.7167884707450867
40000,train,29,55,0.6493194208791174,0.6558833718299866
40000,train,30,69,0.7474033872321366,0.542027473449707
40000,train,31,72,0.7506417064921368,0.5634194612503052
40000,train,32,56,0.7835776516425577,0.49382519721984863
40000,train,33,65,0.8039460834676099,0.4864581227302551
40000,train,34,64,0.7866756032178531,0.49066105484962463
40000,train,35,67,0.7763552577293497,0.5060484409332275
40000,train,36,66,0.6971120528361028,0.6244499087333679
40000,train,37,70,0.6897760498938077,0.6248617172241211
40000,train,39,58,0.6783163683610841,0.6479431390762329
40000,train,40,58,0.6651795147509558,0.6398664712905884
40000,train,41,65,0.6728427627282952,0.6388674378395081
40000,train,42,61,0.6982902151084275,0.5840165019035339
40000,train,43,74,0.7195785767627139,0.6035516262054443
40000,train,44,68,0.73645780616039,0.5539605617523193
40000,train,45,60,0.7064738675229278,0.6109455823898315
40000,train,46,61,0.7134520544254143,0.5715559124946594
40000,train,47,71,0.7049890944554873,0.6229251027107239
40000,train,48,58,0.6815898309975276,0.6366727352142334
40000,train,49,54,0.6340858607967583,0.6936180591583252
40000,train,50,76,0.573477672350562,0.7254384160041809
40000,train,mean,3000,0.7286531306424556,0.5716659426689148
40000,held_interior,15,974,0.7357048343801762,0.5613365769386292
40000,held_interior,27,1061,0.6095332691831555,0.7014354467391968
40000,held_interior,38,965,0.6625907995309952,0.6476640701293945
40000,held_interior,mean,3000,0.6692763010314424,0.638653576374054
40000,held_high,52,986,0.3658973269442095,0.9158959984779358
40000,held_high,55,1002,0.1380956254959658,1.1198832988739014
40000,held_high,58,1012,0.06305117143550734,1.1788073778152466
40000,held_high,mean,3000,0.18901470795856087,1.0727165937423706
50000,train,1,63,0.8044124103594198,0.5465208292007446
50000,train,2,61,0.822954808961775,0.42414939403533936
50000,train,3,62,0.8819169289387787,0.3912464380264282
50000,train,4,60,0.704589954970471,0.6264631748199463
50000,train,5,63,0.7514981778825592,0.5550758242607117
50000,train,6,65,0.7686990476492848,0.5085440278053284
50000,train,7,55,0.7479639746168839,0.5397613048553467
50000,train,8,62,0.780455244913285,0.5434355735778809
50000,train,9,63,0.7681710868164653,0.5406455397605896
50000,train,10,56,0.7479227410236391,0.530171275138855
50000,train,11,70,0.7554112367386617,0.541461169719696
50000,train,12,66,0.7653933357774461,0.5339050889015198
50000,train,13,68,0.6880568265641234,0.5920196771621704
50000,train,14,69,0.6488682941235908,0.6688264608383179
50000,train,16,74,0.7487203844538365,0.5313145518302917
50000,train,17,73,0.7697606278735575,0.5242235660552979
50000,train,18,60,0.723751101851189,0.5607925653457642
50000,train,19,69,0.7058092101829256,0.5899441838264465
50000,train,20,58,0.7036106093637678,0.6373981237411499
50000,train,21,75,0.7097593739132445,0.5757479667663574
50000,train,22,61,0.7156921973990016,0.5633227825164795
50000,train,23,57,0.7543599597671078,0.5469616055488586
50000,train,24,54,0.7574643117321641,0.533764123916626
50000,train,25,69,0.7402612446239888,0.5741027593612671
50000,train,26,61,0.6985584168023473,0.631422758102417
50000,train,28,58,0.6024981468064734,0.7020900845527649
50000,train,29,55,0.6849505642768956,0.6208094954490662
50000,train,30,69,0.7594063914071452,0.5389089584350586
50000,train,31,72,0.7608191188534005,0.5562574863433838
50000,train,32,56,0.7815948476696981,0.5007842779159546
50000,train,33,65,0.8013926128024744,0.4898511469364166
50000,train,34,64,0.7898365381785692,0.4864227771759033
50000,train,35,67,0.771527288231884,0.512946367263794
50000,train,36,66,0.6907470650468773,0.6359604597091675
50000,train,37,70,0.6894103730725907,0.6269713044166565
50000,train,39,58,0.6712608389892473,0.656196117401123
50000,train,40,58,0.6627001158215907,0.6449853777885437
50000,train,41,65,0.6694126210077781,0.6426673531532288
50000,train,42,61,0.6939244121508703,0.5858169198036194
50000,train,43,74,0.7192040804493199,0.6014981865882874
50000,train,44,68,0.7461830058055868,0.5361666083335876
50000,train,45,60,0.7137915443920374,0.5986804962158203
50000,train,46,61,0.7186844873183023,0.5619129538536072
50000,train,47,71,0.710956397818297,0.6163491010665894
50000,train,48,58,0.6922808506096721,0.6207476854324341
50000,train,49,54,0.6462210360422046,0.6862571835517883
50000,train,50,76,0.592760978977685,0.712350070476532
50000,train,mean,3000,0.7283749962346407,0.5732943415641785
50000,held_interior,15,974,0.7323126266917762,0.5695829391479492
50000,held_interior,27,1061,0.6241599369430242,0.6920511722564697
50000,held_interior,38,965,0.6637731940487295,0.6475395560264587
50000,held_interior,mean,3000,0.6734152525611766,0.6379719376564026
50000,held_high,52,986,0.3823711947653436,0.926422655582428
50000,held_high,55,1002,0.13713578896729067,1.1731990575790405
50000,held_high,58,1012,0.05892386626774464,1.2410845756530762
50000,held_high,mean,3000,0.19281028333345962,1.1149919033050537
60000,train,1,63,0.8306020041288318,0.48161780834198
60000,train,2,61,0.8391379870500244,0.4067331850528717
60000,train,3,62,0.8929264145747862,0.3726027309894562
60000,train,4,60,0.732313880621451,0.594303548336029
60000,train,5,63,0.7697312176897885,0.5330238342285156
60000,train,6,65,0.7956948078823102,0.47807082533836365
60000,train,7,55,0.7744160701231599,0.5109738707542419
60000,train,8,62,0.7916308704563711,0.5264736413955688
60000,train,9,63,0.7921037892448372,0.5138418078422546
60000,train,10,56,0.7564417743304551,0.5206214189529419
60000,train,11,70,0.7683770039551236,0.5288503170013428
60000,train,12,66,0.7781106517455663,0.5206048488616943
60000,train,13,68,0.7060627279728096,0.5746992826461792
60000,train,14,69,0.6546283790310276,0.6613942384719849
60000,train,16,74,0.7435625880344587,0.5372275114059448
60000,train,17,73,0.7761945278894181,0.5186169147491455
60000,train,18,60,0.7389286040955069,0.5449161529541016
60000,train,19,69,0.706051197777441,0.590095043182373
60000,train,20,58,0.6959869505505548,0.646977961063385
60000,train,21,75,0.6874547183823199,0.6009566187858582
60000,train,22,61,0.6957163740093669,0.587855339050293
60000,train,23,57,0.7357386010192521,0.5703104138374329
60000,train,24,54,0.7450046953297405,0.5536836385726929
60000,train,25,69,0.7354411746106958,0.580463707447052
60000,train,26,61,0.6957878971577088,0.6327471137046814
60000,train,28,58,0.6077717940329991,0.6948282122612
60000,train,29,55,0.6560442055681303,0.6496968865394592
60000,train,30,69,0.7640057162249221,0.5230928659439087
60000,train,31,72,0.7427966820332683,0.5769705772399902
60000,train,32,56,0.7544813321258389,0.5336118936538696
60000,train,33,65,0.7982587994883403,0.4954938590526581
60000,train,34,64,0.7891600666701653,0.48730477690696716
60000,train,35,67,0.7836933442722562,0.4964662790298462
60000,train,36,66,0.7093394119458747,0.6117070913314819
60000,train,37,70,0.6894728937148211,0.627935528755188
60000,train,39,58,0.6507234528545788,0.6809056401252747
60000,train,40,58,0.6234922423319189,0.6876673102378845
60000,train,41,65,0.6325750521383078,0.6835638880729675
60000,train,42,61,0.6639488347894809,0.6198943257331848
60000,train,43,74,0.6811320380189562,0.6468774080276489
60000,train,44,68,0.7132811896880568,0.5765231251716614
60000,train,45,60,0.6884337942919339,0.6298871636390686
60000,train,46,61,0.6996714376251413,0.5827978253364563
60000,train,47,71,0.7002423702744632,0.6302378177642822
60000,train,48,58,0.6899621778856496,0.6256811022758484
60000,train,49,54,0.6612673566321409,0.6623828411102295
60000,train,50,76,0.6087626782522526,0.6948051452636719
60000,train,mean,3000,0.7265225910323937,0.5745525360107422
60000,held_interior,15,974,0.7442924375569283,0.5522816181182861
60000,held_interior,27,1061,0.6271491104661244,0.6850914359092712
60000,held_interior,38,965,0.6456205000230546,0.6671535968780518
60000,held_interior,mean,3000,0.672354016015369,0.6362025737762451
60000,held_high,52,986,0.40278829611855604,0.8938487768173218
60000,held_high,55,1002,0.1459775549488302,1.1307417154312134
60000,held_high,58,1012,0.06579084735392966,1.1990467309951782
60000,held_high,mean,3000,0.20485223280710532,1.0759245157241821
70000,train,1,63,0.8228978944085792,0.49515336751937866
70000,train,2,61,0.8518583050245568,0.38552671670913696
70000,train,3,62,0.9040217128737698,0.35208410024642944
70000,train,4,60,0.753706205078172,0.5636112093925476
70000,train,5,63,0.7693480713955853,0.533267080783844
70000,train,6,65,0.7956691936896486,0.47792285680770874
70000,train,7,55,0.7719640918220356,0.5131354331970215
70000,train,8,62,0.7947456346251759,0.5209367275238037
70000,train,9,63,0.7923167211954334,0.512109100818634
70000,train,10,56,0.7648703859905106,0.5114583373069763
70000,train,11,70,0.7694142825144735,0.5260789394378662
70000,train,12,66,0.7807670725834682,0.5156217813491821
70000,train,13,68,0.7103842635282531,0.5681437253952026
70000,train,14,69,0.6656071703122747,0.6486142873764038
70000,train,16,74,0.7502660096320327,0.5277021527290344
70000,train,17,73,0.7777316231821337,0.5147086977958679
70000,train,18,60,0.7406428742771421,0.5410365462303162
70000,train,19,69,0.7086637810035123,0.585522472858429
70000,train,20,58,0.6964888925209688,0.6440719366073608
70000,train,21,75,0.6931648270521628,0.5943687558174133
70000,train,22,61,0.7008894165708495,0.5774832367897034
70000,train,23,57,0.7314920530061383,0.5740967988967896
70000,train,24,54,0.734060042669031,0.5640912652015686
70000,train,25,69,0.7219975730278503,0.5961766839027405
70000,train,26,61,0.6917992126650195,0.6394751667976379
70000,train,28,58,0.6030370637159304,0.6959810853004456
70000,train,29,55,0.6577429764121984,0.6479651927947998
70000,train,30,69,0.7668412896565813,0.5200866460800171
70000,train,31,72,0.7540426816452164,0.5603180527687073
70000,train,32,56,0.7826077411744241,0.494497686624527
70000,train,33,65,0.8012599512831637,0.4882512390613556
70000,train,34,64,0.7907093535708543,0.48532208800315857
70000,train,35,67,0.7930048262736109,0.4841387867927551
70000,train,36,66,0.7198406257612733,0.5976512432098389
70000,train,37,70,0.6960759752215856,0.6170206665992737
70000,train,39,58,0.6741040464146277,0.6520348787307739
70000,train,40,58,0.6440886846853215,0.6643744111061096
70000,train,41,65,0.6565340391139638,0.6559063196182251
70000,train,42,61,0.6829976077127611,0.5969812870025635
70000,train,43,74,0.6864123185858637,0.6389616131782532
70000,train,44,68,0.711081091623637,0.5772407650947571
70000,train,45,60,0.6858520457910309,0.6311585903167725
70000,train,46,61,0.6854521189919253,0.5965434312820435
70000,train,47,71,0.6778991964885177,0.652143657207489
70000,train,48,58,0.6599116699107022,0.6559687852859497
70000,train,49,54,0.6291003306577105,0.6985985636711121
70000,train,50,76,0.5791282827067359,0.7232887148857117
70000,train,mean,3000,0.7283508771924767,0.5705662965774536
70000,held_interior,15,974,0.7438760661484916,0.5519772171974182
70000,held_interior,27,1061,0.6217315249998027,0.6909090876579285
70000,held_interior,38,965,0.6621277473284785,0.6478443741798401
70000,held_interior,mean,3000,0.6759117794922576,0.6319500207901001
70000,held_high,52,986,0.3865033985429375,0.9107861518859863
70000,held_high,55,1002,0.14106316538729738,1.1439701318740845
70000,held_high,58,1012,0.06349181881835857,1.2116138935089111
70000,held_high,mean,3000,0.19701946091619782,1.09014892578125
80000,train,1,63,0.83073801884617,0.4764249622821808
80000,train,2,61,0.8395688519418676,0.39984503388404846
80000,train,3,62,0.8927436052100011,0.3691553473472595
80000,train,4,60,0.72408758113669,0.6032409071922302
80000,train,5,63,0.757009933225811,0.5477039813995361
80000,train,6,65,0.7791539512221564,0.49774205684661865
80000,train,7,55,0.7529161393733271,0.5376391410827637
80000,train,8,62,0.7815970696039685,0.5403058528900146
80000,train,9,63,0.771457879076371,0.539792001247406
80000,train,10,56,0.7533891204433047,0.5248952507972717
80000,train,11,70,0.7662610165050631,0.5293084383010864
80000,train,12,66,0.7704104472793407,0.5303030610084534
80000,train,13,68,0.6940146665121809,0.586387038230896
80000,train,14,69,0.6594514553097172,0.6558521389961243
80000,train,16,74,0.7495486906821883,0.5284683704376221
80000,train,17,73,0.7787481820676444,0.5144126415252686
80000,train,18,60,0.7312163275802804,0.5539498925209045
80000,train,19,69,0.7153977185611838,0.5795003175735474
80000,train,20,58,0.7090634268562934,0.6289393305778503
80000,train,21,75,0.7085475188755928,0.5799341797828674
80000,train,22,61,0.7182971672232163,0.5621368288993835
80000,train,23,57,0.745889568456864,0.55817049741745
80000,train,24,54,0.7463120903450177,0.553095281124115
80000,train,25,69,0.7274009104781309,0.5918203592300415
80000,train,26,61,0.6968769373354989,0.6314836144447327
80000,train,28,58,0.5955903195317889,0.7051315903663635
80000,train,29,55,0.6601004954727877,0.6451934576034546
80000,train,30,69,0.7584775306259093,0.531002938747406
80000,train,31,72,0.7480576759477849,0.5689873695373535
80000,train,32,56,0.7635291869663348,0.5197953581809998
80000,train,33,65,0.7895088082213597,0.5058209300041199
80000,train,34,64,0.7867990570073091,0.49065160751342773
80000,train,35,67,0.7779727491012509,0.504152774810791
80000,train,36,66,0.6952846709087559,0.6272704601287842
80000,train,37,70,0.6864624054025164,0.6285569071769714
80000,train,39,58,0.661330859363624,0.666978657245636
80000,train,40,58,0.6535424723698811,0.6514238715171814
80000,train,41,65,0.6646473788046818,0.6465891003608704
80000,train,42,61,0.69005635393728,0.5910708904266357
80000,train,43,74,0.7188479632614253,0.6020533442497253
80000,train,44,68,0.7386856087316084,0.5495070219039917
80000,train,45,60,0.708525918694769,0.6066029667854309
80000,train,46,61,0.7177922942976317,0.564875602722168
80000,train,47,71,0.7049055581074923,0.6216905117034912
80000,train,48,58,0.6818714156664691,0.6355509161949158
80000,train,49,54,0.6404153038684267,0.6825093626976013
80000,train,50,76,0.5871375010187134,0.7138650417327881
80000,train,mean,3000,0.7282902085416104,0.5717231631278992
80000,held_interior,15,974,0.7417352597101118,0.5540015697479248
80000,held_interior,27,1061,0.6243363250070398,0.6869750022888184
80000,held_interior,38,965,0.6512722633185328,0.6593546271324158
80000,held_interior,mean,3000,0.6724479493452282,0.6349183917045593
80000,held_high,52,986,0.38744930637126723,0.901842474937439
80000,held_high,55,1002,0.14656799828372558,1.1229246854782104
80000,held_high,58,1012,0.06468135428111814,1.1891069412231445
80000,held_high,mean,3000,0.19956621964537027,1.0725877285003662
90000,train,1,63,0.8370350058524986,0.46519801020622253
90000,train,2,61,0.8531417461129823,0.3833540380001068
90000,train,3,62,0.8915132737011513,0.3711284399032593
90000,train,4,60,0.7382930824820683,0.58339923620224
90000,train,5,63,0.7757079743717813,0.5237292051315308
90000,train,6,65,0.7835456527843188,0.491324782371521
90000,train,7,55,0.7672166707517227,0.5170407891273499
